timestamp,value_usdc,z,prob,action,fees_usdc_acum,long_ops_acum,short_ops_acum
2021-01-12 02:00:00+00:00,300.0,-1.3703534810100182,0.46003440533899265,HOLD,0.0,0,0
2021-01-12 03:00:00+00:00,300.0,-1.3841345937935294,0.4519213287487039,HOLD,0.0,0,0
2021-01-12 04:00:00+00:00,300.0,-0.28679284690818496,0.454377244808883,HOLD,0.0,0,0
2021-01-12 05:00:00+00:00,300.0,-0.9202910883922525,0.4697254823528166,HOLD,0.0,0,0
2021-01-12 06:00:00+00:00,300.0,-0.5853968681917212,0.4869649829038429,HOLD,0.0,0,0
2021-01-12 07:00:00+00:00,300.0,0.8620164224602745,0.48409102247193925,HOLD,0.0,0,0
2021-01-12 08:00:00+00:00,300.0,1.141300495723327,0.46721020544550385,HOLD,0.0,0,0
2021-01-12 09:00:00+00:00,300.0,0.5585512455991162,0.4596309848258535,HOLD,0.0,0,0
2021-01-12 10:00:00+00:00,300.0,0.8526752063681232,0.48088432939926795,HOLD,0.0,0,0
2021-01-12 11:00:00+00:00,300.0,-0.6533318650262636,0.4715243764832082,HOLD,0.0,0,0
2021-01-12 12:00:00+00:00,300.0,0.11259925839663867,0.4767226450271458,HOLD,0.0,0,0
2021-01-12 13:00:00+00:00,300.0,1.6657245457887493,0.5816567384432535,HOLD,0.0,0,0
2021-01-12 14:00:00+00:00,300.0,-0.09661733458833509,0.6381953097546879,HOLD,0.0,0,0
2021-01-12 15:00:00+00:00,300.0,-1.4463991475367832,0.5271914553389111,HOLD,0.0,0,0
2021-01-12 16:00:00+00:00,300.0,-0.9832640745149731,0.504923242019705,HOLD,0.0,0,0
